date,total_supply,USDT,USDC
2021-05-21,97004119589.0,58910478984.0,17808298067.0
2021-05-22,99328659199.0,59910478984.0,18907721005.0
2021-05-23,99825826110.0,59910478984.0,19272769589.0
2021-05-24,100994160731.0,60910478984.0,19819733509.0
2021-05-25,101457098173.0,60910478984.0,20129350332.0
2021-05-26,101841411915.0,60910478984.0,20298460835.0
2021-05-27,102928960167.0,60910478984.0,20933949207.0
2021-05-28,104104946930.0,61910478984.0,21314460474.0
2021-05-29,104542314722.0,61910478984.0,21488782550.0
2021-05-30,104483949124.0,61910478984.0,21597915268.0
2021-05-31,102494888689.0,59910478984.0,21804393702.0
2021-06-01,105800929331.0,62910478984.0,22016650629.0
2021-06-02,106118435648.0,62910478984.0,22051151006.0
2021-06-03,106405515666.0,62910478984.0,22072022033.0
2021-06-04,106831131568.0,62910478984.0,22103354297.0
2021-06-05,107133072579.0,62910478984.0,22178155976.0
2021-06-06,107351022972.0,62910478984.0,22259877856.0
2021-06-07,107659908988.0,62909700685.0,22397581400.0
2021-06-08,107558482275.0,62905955597.0,22327443676.0
2021-06-09,107886626990.0,62905955597.0,22532015851.0
2021-06-10,108179303469.0,62905955597.0,22523679743.0
2021-06-11,107780455282.0,62905955597.0,22723444934.0
2021-06-12,107763288747.0,62905955597.0,22853962822.0
2021-06-13,107862341749.0,62905955597.0,22918644321.0
2021-06-14,108056222864.0,62905955597.0,23074734566.0
2021-06-15,108062767318.0,62905955597.0,23114348913.0
2021-06-16,108164343290.0,62905955597.0,23170626520.0
2021-06-17,107914992967.0,62905955597.0,23268904689.0
2021-06-18,107715214757.0,62905955597.0,23225391282.0
2021-06-19,108139154106.0,62905955597.0,23516402050.0
2021-06-20,108322212493.0,62905955597.0,23672636545.0
2021-06-21,108627301976.0,62905955597.0,23759863777.0
2021-06-22,108903341048.0,62905955597.0,24383420530.0
2021-06-23,109065344072.0,62905955597.0,24571507369.0
2021-06-24,109329217573.0,62905955597.0,24753912152.0
2021-06-25,109680379446.0,62905955597.0,24862198755.0
2021-06-26,109763792991.0,62905955597.0,25010707739.0
2021-06-27,109907137429.0,62905955597.0,25070575007.0
2021-06-28,110148385180.0,62905955597.0,25260194155.0
2021-06-29,109582783989.0,62905955597.0,24687952275.0
2021-06-30,109585773317.0,62905955597.0,24573756744.0
2021-07-01,109646352253.0,62905955597.0,24381470184.0
2021-07-02,109979215556.0,62905955597.0,24439450888.0
2021-07-03,110577364968.0,62905955597.0,24654720307.0
2021-07-04,110665626199.0,62903955597.0,24686785714.0
2021-07-05,110748456760.0,62903955597.0,24671631080.0
2021-07-06,110871523787.0,62903955597.0,24744825005.0
2021-07-07,111278252078.0,62903955597.0,24955768209.0
2021-07-08,111397041755.0,62903955597.0,25042262564.0
2021-07-09,111558644915.0,62903955597.0,25110227234.0
2021-07-10,111570655597.0,62903955597.0,25250790004.0
2021-07-11,111590743412.0,62903955597.0,25271561170.0
2021-07-12,111635819729.0,62903955597.0,25271742837.0
2021-07-13,111815882159.0,62903955597.0,25717273665.0
2021-07-14,111589763500.0,62903955597.0,25721428808.0
2021-07-15,111627877384.0,62903955597.0,25294025007.0
2021-07-16,112320596742.0,62903955597.0,25583613001.0
2021-07-17,111996216300.0,62903955597.0,25719555638.0
2021-07-18,112181540218.0,62903955597.0,25792550926.0
2021-07-19,112309574396.0,62903955597.0,25859342389.0
2021-07-20,112239489404.0,62903955597.0,25966619854.0
2021-07-21,112252263194.0,62903955597.0,25994113785.0
2021-07-22,112510719529.0,62903955597.0,26087221284.0
2021-07-23,112688937077.0,62903955597.0,26119242440.0
2021-07-24,112939722340.0,62903925765.0,26176013588.0
2021-07-25,113164295552.0,62903925765.0,26228817272.0
2021-07-26,113448856664.0,62903925765.0,26329323958.0
2021-07-27,113517746355.0,62903925765.0,26399764271.0
2021-07-28,113854604710.0,62903925765.0,26422439552.0
2021-07-29,113985850669.0,62903925765.0,26494404347.0
2021-07-30,113923048498.0,62903925765.0,26410392448.0
2021-07-31,114206887020.0,62903925765.0,26501892495.0
2021-08-01,114130941965.0,62903925765.0,26536204254.0
2021-08-02,114015647586.0,62903925765.0,26565127069.0
2021-08-03,114158412071.0,62903925765.0,26579266576.0
2021-08-04,114165105909.0,62903925765.0,26598047938.0
2021-08-05,113123558004.0,61903638976.0,26721362291.0
2021-08-06,113275670568.0,61903035039.0,26766156969.0
2021-08-07,113527858195.0,61903035039.0,26768807352.0
2021-08-08,114752216870.0,62903035039.0,26852275029.0
2021-08-09,114855850147.0,62903035039.0,26938626431.0
2021-08-10,114669741771.0,62903035039.0,26764596626.0
2021-08-11,114552467749.0,62903035039.0,26635488063.0
2021-08-12,114533597307.0,62903035039.0,26567142461.0
2021-08-13,114684551435.0,62903035039.0,26607935896.0
2021-08-14,114595012041.0,62903035039.0,26489971598.0
2021-08-15,115647535009.0,63903035039.0,26472784443.0
2021-08-16,115770476650.0,63903035039.0,26492011551.0
2021-08-17,115689127490.0,63903035039.0,26456711066.0
2021-08-18,115643766361.0,63903035039.0,26480743714.0
2021-08-19,115695230288.0,63903035039.0,26328862181.0
2021-08-20,115641700685.0,63903035039.0,26040861037.0
2021-08-21,116495458994.0,64903035039.0,25839526963.0
2021-08-22,116626171626.0,64903035039.0,25859885348.0
2021-08-23,117772687543.0,65903035039.0,25872442057.0
2021-08-24,115782669411.0,63903035039.0,25841134558.0
2021-08-25,117678801501.0,65903035039.0,25858643111.0
2021-08-26,117617046724.0,65867856076.0,25866097492.0
2021-08-27,117771964862.0,65866273216.0,25922310596.0
2021-08-28,117953287180.0,65866273216.0,25968977387.0
2021-08-29,117968539012.0,65866273216.0,26023568159.0
2021-08-30,118026154459.0,65866273216.0,26043510834.0
2021-08-31,118152129195.0,65866273216.0,26197671647.0
2021-09-01,118259166688.0,65866273216.0,26173617717.0
2021-09-02,118478780877.0,65866273216.0,26087515586.0
2021-09-03,119749270064.0,66866273216.0,26227262634.0
2021-09-04,119880189507.0,66866273216.0,26243385120.0
2021-09-05,120094427382.0,66866273216.0,26334475047.0
2021-09-06,120998775663.0,67866273216.0,26276363279.0
2021-09-07,123064058117.0,69866273216.0,26216068951.0
2021-09-08,123415558815.0,69866273216.0,26596570634.0
2021-09-09,123769821117.0,69866273216.0,26737068495.0
2021-09-10,124004053095.0,69866273216.0,26705320358.0
2021-09-11,123599837398.0,69866273216.0,26794583208.0
2021-09-12,123766068369.0,69866273216.0,26766456314.0
2021-09-13,123773916637.0,69866273216.0,26738357662.0
2021-09-14,123657278990.0,69866273216.0,26639308468.0
2021-09-15,123953854025.0,69854865455.0,26579660574.0
2021-09-16,124064648148.0,69854865455.0,26645488915.0
2021-09-17,124222627749.0,69854865455.0,26645466874.0
2021-09-18,124556494184.0,69854865455.0,26801934533.0
2021-09-19,124531954595.0,69854866565.0,26826637040.0
2021-09-20,124653533797.0,69854867148.0,26856289071.0
2021-09-21,124333604173.0,69854866237.0,26890217535.0
2021-09-22,124649566456.0,69854866237.0,27218846551.0
2021-09-23,125097617535.0,69854866237.0,27463684987.0
2021-09-24,125545098880.0,69854866677.0,27610838640.0
2021-09-25,126441614703.0,69854866777.0,28011510582.0
2021-09-26,126838565530.0,69854866826.0,28242681908.0
2021-09-27,127221326222.0,69854866829.0,28536821135.0
2021-09-28,126900183633.0,69854867329.0,28467552420.0
2021-09-29,126740064808.0,69854866928.0,28358231036.0
2021-09-30,126932049973.0,69854866928.0,28636867578.0
2021-10-01,126776758716.0,69854866948.0,28906272123.0
2021-10-02,126954502624.0,69854866961.0,29034929718.0
2021-10-03,127118160277.0,69854867398.0,29196108739.0
2021-10-04,127405957223.0,69854867416.0,29335103084.0
2021-10-05,127458094254.0,69854867916.0,29318381873.0
2021-10-06,127657655010.0,69854867916.0,29457097766.0
2021-10-07,128175881113.0,69854868849.0,29644208598.0
2021-10-08,128279605379.0,69854868949.0,29873275485.0
2021-10-09,128539290713.0,69854868949.0,29940014951.0
2021-10-10,128693216225.0,69854868949.0,29990191867.0
2021-10-11,128882653567.0,69854869292.0,30126990277.0
2021-10-12,129025042100.0,69854869385.0,30164503469.0
2021-10-13,128949343721.0,69854868418.0,29985270122.0
2021-10-14,128896541481.0,69854868510.0,29914298551.0
2021-10-15,129400989691.0,69854868514.0,29982070909.0
2021-10-16,129399689471.0,69854868220.0,29911165814.0
2021-10-17,129429140105.0,69854868215.0,29883146058.0
2021-10-18,129271969367.0,69854868216.0,29807322287.0
2021-10-19,129405021226.0,69854868235.0,29786559263.0
2021-10-20,129112155101.0,69851688810.0,29409166541.0
2021-10-21,129741713990.0,69851687895.0,29593936221.0
2021-10-22,129539670384.0,69827036382.0,29492912055.0
2021-10-23,129634623349.0,69827036366.0,29577500477.0
2021-10-24,129729340730.0,69827036480.0,29580198688.0
2021-10-25,129734095466.0,69827036293.0,29677955847.0
2021-10-26,129879655751.0,69827036429.0,29718228951.0
2021-10-27,129831315648.0,69827037411.0,29639563853.0
2021-10-28,130498992459.0,69827037345.0,29859532891.0
2021-10-29,130806210315.0,69827041933.0,29830271454.0
2021-10-30,131288667303.0,69827037366.0,30093078444.0
2021-10-31,131590391603.0,69827038133.0,30282457486.0
2021-11-01,131741570147.0,69827036482.0,30191297571.0
2021-11-02,133065673549.0,70827036542.0,30350376550.0
2021-11-03,133783415837.0,70827066350.0,30481678942.0
2021-11-04,134033855924.0,70827038739.0,30670289752.0
2021-11-05,134939483977.0,71827038872.0,30658382707.0
2021-11-06,136516127786.0,72827041833.0,30943053259.0
2021-11-07,136338656612.0,72827040355.0,31109831366.0
2021-11-08,137599769445.0,73827043696.0,31059361285.0
2021-11-09,136969549205.0,72826247458.0,31111888775.0
2021-11-10,139384877821.0,74826247595.0,31322223077.0
2021-11-11,139090048129.0,74827256205.0,31175956243.0
2021-11-12,139317821157.0,74827254378.0,31094550561.0
2021-11-13,139769010600.0,74827254413.0,31094291288.0
2021-11-14,140392814236.0,74827267246.0,31095110441.0
2021-11-15,141039768619.0,74827248400.0,31174186590.0
2021-11-16,141673701757.0,74827248042.0,31365834530.0
2021-11-17,142647379709.0,74827248495.0,31619044874.0
2021-11-18,143346403708.0,74828257862.0,31651215611.0
2021-11-19,143797748421.0,74829258657.0,31910484845.0
2021-11-20,145006259169.0,74830266435.0,32371040233.0
2021-11-21,145755308606.0,74830281044.0,32585312646.0
2021-11-22,146046701783.0,74830286300.0,32821282216.0
2021-11-23,146100523676.0,74830333625.0,33022273370.0
2021-11-24,146350923029.0,74830359667.0,33415931233.0
2021-11-25,146834205959.0,74825327934.0,33628100934.0
2021-11-26,148057168550.0,75825324253.0,33788152345.0
2021-11-27,148461730915.0,75825372956.0,34215777809.0
2021-11-28,148745925726.0,75825215934.0,34353890955.0
2021-11-29,148984933816.0,75825282561.0,34389661719.0
2021-11-30,148468302961.0,74825288076.0,34527673155.0
2021-12-01,149290506273.0,74825304935.0,34695791834.0
2021-12-02,149714028309.0,74825346385.0,34812394373.0
2021-12-03,149982702843.0,74825349042.0,34933554847.0
2021-12-04,151325855851.0,75825357980.0,35181666061.0
2021-12-05,152601319756.0,76825212404.0,35600852880.0
2021-12-06,153320693652.0,76825217045.0,36026646159.0
2021-12-07,154163421871.0,77825497682.0,36094667281.0
2021-12-08,154769596002.0,77825511845.0,36182931176.0
2021-12-09,153083903115.0,75826548664.0,36195995142.0
2021-12-10,155754939909.0,77826563879.0,36259784709.0
2021-12-11,156121121045.0,77826566388.0,36610078696.0
2021-12-12,156349668105.0,77826583952.0,36738352866.0
2021-12-13,156467886893.0,77826576923.0,36829045198.0
2021-12-14,156566731622.0,77826582576.0,36892798595.0
2021-12-15,157836980646.0,78826668918.0,36981384204.0
2021-12-16,158170265679.0,78826503907.0,37077691678.0
2021-12-17,158095978708.0,78826506202.0,37073253309.0
2021-12-18,158666249444.0,78826510608.0,37220428320.0
2021-12-19,159046953677.0,78826516825.0,37296508590.0
2021-12-20,159042740263.0,78826515056.0,37299514650.0
2021-12-21,159776494551.0,78826513846.0,37530007227.0
2021-12-22,160361372901.0,78826518047.0,37751450629.0
2021-12-23,159083198090.0,77326660026.0,37645692212.0
2021-12-24,159425704836.0,77326526474.0,37830603816.0
2021-12-25,159854294095.0,77326549331.0,37764246395.0
2021-12-26,160053158380.0,77326548012.0,37757745900.0
2021-12-27,161215153110.0,78326568755.0,37744670402.0
2021-12-28,161354738703.0,78326826932.0,37830272801.0
2021-12-29,161377857191.0,78326603400.0,37757431298.0
2021-12-30,160824266475.0,78326516689.0,37665480715.0
2021-12-31,162208566543.0,79326548035.0,37967254181.0
2022-01-01,162042380455.0,79326554298.0,38019686686.0
2022-01-02,166121430731.0,78778422990.0,42549565818.0
2022-01-03,165973464519.0,78481342990.0,42641327349.0
2022-01-04,166142842329.0,78388221317.0,42687912491.0
2022-01-05,166441986936.0,78502373121.0,42785333024.0
2022-01-06,166875026490.0,78772213379.0,42961099326.0
2022-01-07,166938040121.0,78639572254.0,43225368240.0
2022-01-08,166596197215.0,78498478180.0,43225368240.0
2022-01-09,166664363385.0,78296609765.0,43582658995.0
2022-01-10,166286090180.0,78054241928.0,43635931592.0
2022-01-11,167326579269.0,78481657327.0,43987565688.0
2022-01-12,167696371905.0,78555065237.0,44166089917.0
2022-01-13,168465844922.0,78482021770.0,44774203526.0
2022-01-14,168842849128.0,78355483483.0,45035577584.0
2022-01-15,169076388683.0,78464443412.0,45137094666.0
2022-01-16,169307248399.0,78324639023.0,45237354153.0
2022-01-17,169660540721.0,78423364533.0,45430902660.0
2022-01-18,169895901761.0,78444685550.0,45637274267.0
2022-01-19,169799197216.0,78383467334.0,45764592269.0
2022-01-20,170574171166.0,78380618748.0,46058070986.0
2022-01-21,171093625928.0,78282598757.0,46428142404.0
2022-01-22,170229522234.0,78144826788.0,46428142404.0
2022-01-23,171857146410.0,78448336905.0,47960656738.0
2022-01-24,171484012969.0,78310182894.0,47960656738.0
2022-01-25,172405630028.0,78669518056.0,48227447406.0
2022-01-26,172542347215.0,78269272661.0,48751308900.0
2022-01-27,173764652658.0,78752828372.0,49162186990.0
2022-01-28,173463951968.0,78718773466.0,49593244050.0
2022-01-29,172662431921.0,78249351193.0,49629722996.0
2022-01-30,173160906993.0,78366901631.0,49822470988.0
2022-01-31,173027480319.0,78198382293.0,49794511801.0
2022-02-01,173448615490.0,78062781790.0,49918615204.0
2022-02-02,174041146035.0,78016936425.0,50255165742.0
2022-02-03,174582338171.0,78038075904.0,50530744243.0
2022-02-04,175471825786.0,78064010106.0,50891956574.0
2022-02-05,176069563604.0,78063205577.0,51126955863.0
2022-02-06,176218345846.0,78062854578.0,51125781969.0
2022-02-07,176465867639.0,78163472784.0,51171401396.0
2022-02-08,176852428745.0,78096593702.0,51376105826.0
2022-02-09,177463094477.0,78040221425.0,51617308590.0
2022-02-10,178043786808.0,78012911279.0,51900324270.0
2022-02-11,178915958722.0,78515301962.0,52054797409.0
2022-02-12,179584409670.0,78510632875.0,52250598202.0
2022-02-13,179516754267.0,78531121017.0,52335045828.0
2022-02-14,179840867283.0,78636273860.0,52473422561.0
2022-02-15,179717221918.0,78558940144.0,52507811955.0
2022-02-16,180450919542.0,78623518666.0,52544445045.0
2022-02-17,180356647956.0,78732790424.0,52583527243.0
2022-02-18,180622828383.0,78772769798.0,52570695424.0
2022-02-19,180941560579.0,78727591077.0,52556151807.0
2022-02-20,181595737249.0,79138436958.0,52684758315.0
2022-02-21,181486762447.0,79163080615.0,52682266469.0
2022-02-22,181699276634.0,79390647858.0,52707824144.0
2022-02-23,182191457368.0,79377609211.0,52829973428.0
2022-02-24,182386289373.0,79629945704.0,52870303586.0
2022-02-25,182906694291.0,79631571239.0,53249174589.0
2022-02-26,182271390633.0,79474403713.0,53155258428.0
2022-02-27,182870040081.0,79679402405.0,53354079813.0
2022-02-28,183571870429.0,79854422104.0,53569960348.0
2022-03-01,183331961230.0,79537958060.0,53458489275.0
2022-03-02,183466381130.0,79425591344.0,53535209641.0
2022-03-03,183677691592.0,79854759317.0,53460734124.0
2022-03-04,183460074467.0,79609484426.0,53414694791.0
2022-03-05,183264208668.0,79843809462.0,52845480301.0
2022-03-06,183426781575.0,79862020238.0,52941838088.0
2022-03-07,183763463699.0,80091190392.0,52806695838.0
2022-03-08,183046846884.0,79896920565.0,52183496667.0
2022-03-09,183479110229.0,80070927071.0,52392565506.0
2022-03-10,183838914909.0,80044018130.0,52382602556.0
2022-03-11,184184121528.0,80042053180.0,52536873749.0
2022-03-12,184335544151.0,80132712134.0,52458033805.0
2022-03-13,184470598169.0,80116438308.0,52421564168.0
2022-03-14,184573136596.0,80129528500.0,52430189478.0
2022-03-15,184500928325.0,80072305020.0,52442627223.0
2022-03-16,184451634513.0,80062438312.0,52304672903.0
2022-03-17,184563535069.0,80082861271.0,52316342175.0
2022-03-18,185221518328.0,80158683653.0,52799091236.0
2022-03-19,185885957766.0,80532285250.0,52830384958.0
2022-03-20,186191010979.0,80740243739.0,52865924687.0
2022-03-21,186544669673.0,80827449077.0,52986600673.0
2022-03-22,186498129997.0,80724926155.0,53033013665.0
2022-03-23,186232384963.0,80845440415.0,52648557138.0
2022-03-24,185806648514.0,80751116254.0,52312387349.0
2022-03-25,185983613187.0,80927589777.0,52500264885.0
2022-03-26,185592945390.0,81291023435.0,51872642831.0
2022-03-27,185830558391.0,81304845677.0,51968286155.0
2022-03-28,185748215962.0,81196385911.0,51983272483.0
2022-03-29,185822065894.0,81349955673.0,52033109393.0
2022-03-30,186304481318.0,81664851060.0,51996541151.0
2022-03-31,186774633600.0,81930453189.0,52132452506.0
2022-04-01,186214371665.0,82044965080.0,51709881549.0
2022-04-02,187075122751.0,82105881308.0,51950236855.0
2022-04-03,187003036992.0,82272678352.0,51852952209.0
2022-04-04,186977887583.0,82388674421.0,51625573576.0
2022-04-05,186961346908.0,82449008616.0,51611805895.0
2022-04-06,187038476903.0,82412689459.0,51298300549.0
2022-04-07,186094913628.0,82422893105.0,50746204263.0
2022-04-08,186333152400.0,82509660677.0,50918438013.0
2022-04-09,186414946864.0,82582177981.0,50844820961.0
2022-04-10,186678372412.0,82608650899.0,50831613834.0
2022-04-11,186905993146.0,82714703438.0,50938471710.0
2022-04-12,186114030506.0,82634863680.0,50626993742.0
2022-04-13,186235714684.0,82881751671.0,50557027126.0
2022-04-14,185681711883.0,82736682157.0,50352516151.0
2022-04-15,185804285810.0,82795954521.0,50227458393.0
2022-04-16,185810236565.0,82766275586.0,50134682250.0
2022-04-17,185883128634.0,82797938661.0,50054012926.0
2022-04-18,185932311368.0,82811298303.0,50048713208.0
2022-04-19,185738630892.0,82792973865.0,49860188964.0
2022-04-20,186015416873.0,82787027489.0,50018475091.0
2022-04-21,186155967703.0,83021908772.0,49863548515.0
2022-04-22,186442123174.0,83120398074.0,49861799100.0
2022-04-23,186828490084.0,83182809348.0,49885461217.0
2022-04-24,186929721150.0,83198500617.0,49903732595.0
2022-04-25,187030633152.0,83221428016.0,49912345763.0
2022-04-26,187006244964.0,83139688331.0,49854024064.0
2022-04-27,186561201210.0,83214573094.0,49362464745.0
2022-04-28,186582290554.0,83154011772.0,49391470739.0
2022-04-29,186493850331.0,83139556788.0,49383094281.0
2022-04-30,186804080008.0,83229249235.0,49286152379.0
2022-05-01,186853913910.0,83424696945.0,49179894108.0
2022-05-02,186821190132.0,83267550080.0,49285265563.0
2022-05-03,186663423495.0,83147512568.0,49141005064.0
2022-05-04,186651729849.0,83241023586.0,49029382275.0
2022-05-05,186237132000.0,83185453774.0,48776655221.0
2022-05-06,186405273166.0,83270750871.0,48837550840.0
2022-05-07,185770770892.0,83284503885.0,48447145524.0
2022-05-08,185600157738.0,83355823233.0,48504620166.0
2022-05-09,184686084627.0,83246318700.0,48540724745.0
2022-05-10,180928928347.0,83173635948.0,48451920962.0
2022-05-11,177996638034.0,82690895711.0,48451920962.0
2022-05-12,160296575463.0,79485744715.0,49696713386.0
2022-05-13,159959628610.0,79485744715.0,49696713386.0
2022-05-14,158637264747.0,76734593140.0,50782055666.0
2022-05-15,158075435222.0,75778562416.0,51097427964.0
2022-05-16,158156346023.0,75778562416.0,51138746905.0
2022-05-17,159503583072.0,75778562416.0,52047290599.0
2022-05-18,158348959981.0,74235444120.0,52248992124.0
2022-05-19,158584515463.0,74239609934.0,52353529729.0
2022-05-20,159220667989.0,74227359934.0,52708142020.0
2022-05-21,158476532891.0,73301536761.0,52937861004.0
2022-05-22,158565148241.0,73301536752.0,53047105856.0
2022-05-23,158658168849.0,73301536752.0,53078695401.0
2022-05-24,158754595635.0,73301536751.0,53310325241.0
2022-05-25,158906943961.0,73301536751.0,53398883662.0
2022-05-26,159051539693.0,73301536751.0,53421325501.0
2022-05-27,158654026952.0,73301737670.0,53196594240.0
2022-05-28,158215716904.0,72563691346.0,53557691075.0
2022-05-29,158399145001.0,72563691346.0,53690918718.0
2022-05-30,158245852231.0,72563691346.0,53696778619.0
2022-05-31,158777841830.0,72563691346.0,53740917066.0
2022-06-01,159337530102.0,72564891346.0,53965998316.0
2022-06-02,160311943896.0,72643774670.0,54799193013.0
2022-06-03,159404649436.0,72564891346.0,54119107068.0
2022-06-04,159397753954.0,72569891345.0,54095128062.0
2022-06-05,159361836492.0,72569891345.0,54065388963.0
2022-06-06,159373509801.0,72569891345.0,54055865360.0
2022-06-07,159247051470.0,72446991345.0,53743345407.0
2022-06-08,159139493405.0,72446991345.0,53810188940.0
2022-06-09,159087240209.0,72456991345.0,53769837651.0
2022-06-10,159145264950.0,72523923241.0,53791821802.0
2022-06-11,158694225282.0,72521423239.0,53144746090.0
2022-06-12,158449181216.0,72521423239.0,53076161679.0
2022-06-13,158124134351.0,72320423093.0,53224899530.0
2022-06-14,157005312288.0,71625572083.0,53337651191.0
2022-06-15,156041612482.0,70896956466.0,53319593202.0
2022-06-16,155254935205.0,70065257821.0,53483595950.0
2022-06-17,154684972733.0,69250758856.0,53835748399.0
2022-06-18,154167740764.0,68257437389.0,54370927685.0
2022-06-19,154263565291.0,68199671483.0,54650530329.0
2022-06-20,154040647187.0,67950741493.0,55158414165.0
2022-06-21,153405317921.0,67521526405.0,54947604808.0
2022-06-22,153494704289.0,67007466804.0,55086476489.0
2022-06-23,153399442705.0,67006166804.0,55080391647.0
2022-06-24,153065868648.0,67003866803.0,54862379135.0
2022-06-25,153061527039.0,66893892036.0,54941607039.0
2022-06-26,153241207679.0,66893892036.0,55100604206.0
2022-06-27,153233785752.0,66893702036.0,55149302508.0
2022-06-28,153000364020.0,66861361158.0,54698932012.0
2022-06-29,152950162915.0,66851361158.0,54815361633.0
2022-06-30,152872706597.0,66535427995.0,54856604116.0
2022-07-01,152683970491.0,66352543726.0,54936211357.0
2022-07-02,153427494002.0,66705660402.0,54925910583.0
2022-07-03,153399970006.0,66703760402.0,54982243801.0
2022-07-04,153284934758.0,66554981805.0,54991190827.0
2022-07-05,153345451530.0,66516981805.0,55134883530.0
2022-07-06,153284208936.0,66467721853.0,55066135793.0
2022-07-07,153035357270.0,66467721853.0,54812392858.0
2022-07-08,152845387915.0,66465721853.0,54642413499.0
2022-07-09,152939478220.0,66464371853.0,54695202302.0
2022-07-10,153009979061.0,66464371853.0,54624871878.0
2022-07-11,152827757067.0,66464371853.0,54671697554.0
2022-07-12,152996848627.0,66464371853.0,54699936846.0
2022-07-13,152681147378.0,66424371853.0,54587310998.0
2022-07-14,152797022506.0,66404371853.0,54585468373.0
2022-07-15,152850941721.0,66349759464.0,54533826814.0
2022-07-16,152301573405.0,66349759464.0,54081737317.0
2022-07-17,152325099486.0,66349759464.0,54071732162.0
2022-07-18,152448503779.0,66369719504.0,54046926330.0
2022-07-19,152703056681.0,66339719504.0,54068077264.0
2022-07-20,152593976598.0,66319719504.0,53978364507.0
2022-07-21,152762235278.0,66319719504.0,54159942837.0
2022-07-22,152708520511.0,66284219403.0,54232540582.0
2022-07-23,152844633711.0,66284219403.0,54261692360.0
2022-07-24,152943190834.0,66284219403.0,54379972263.0
2022-07-25,152932936546.0,66289219402.0,54369542954.0
2022-07-26,152917301228.0,66289219402.0,54306232832.0
2022-07-27,152788341683.0,66289219401.0,54361164090.0
2022-07-28,152910654423.0,66279219400.0,54343399948.0
2022-07-29,152698048419.0,66366919400.0,53893876390.0
2022-07-30,152823393095.0,66489919400.0,53849225541.0
2022-07-31,152826936117.0,66630919400.0,53683064877.0
2022-08-01,152817594905.0,66630919400.0,53726203735.0
2022-08-02,153098685333.0,66740569600.0,53796587736.0
2022-08-03,153007868290.0,66845569599.0,53630543704.0
2022-08-04,152980044860.0,66859367154.0,53657548306.0
2022-08-05,152921972037.0,66909367154.0,53478347607.0
2022-08-06,153097891779.0,66909367154.0,53619870825.0
2022-08-07,153128003451.0,66909367154.0,53601863935.0
2022-08-08,153055721048.0,66909367153.0,53588099521.0
2022-08-09,152826070303.0,66909367153.0,53430802757.0
2022-08-10,152747500072.0,66950804389.0,53341661953.0
2022-08-11,153025563656.0,67190804388.0,53200912924.0
2022-08-12,152972057827.0,67332804384.0,53063299734.0
2022-08-13,152792093401.0,67470804384.0,53089031126.0
2022-08-14,153037411751.0,67717804384.0,53081467993.0
2022-08-15,152537087385.0,67409100679.0,52867217540.0
2022-08-16,152846785640.0,67560100679.0,52799309753.0
2022-08-17,152711071996.0,67560100679.0,52749290195.0
2022-08-18,152691920803.0,67543600679.0,52493601327.0
2022-08-19,152477326032.0,67543600678.0,52104509021.0
2022-08-20,152362260185.0,67543700675.0,51727137558.0
2022-08-21,152270400829.0,67543700675.0,51690403339.0
2022-08-22,152245000573.0,67543700675.0,51824006610.0
2022-08-23,152041615388.0,67543700675.0,51518618601.0
2022-08-24,152170678613.0,67543700675.0,51620113409.0
2022-08-25,152185442292.0,67543700675.0,51512901835.0
2022-08-26,152233643028.0,67637693999.0,51378982418.0
2022-08-27,152297729898.0,67543810675.0,51487872608.0
2022-08-28,152351761974.0,67543810675.0,51534370411.0
2022-08-29,152144101946.0,67543810675.0,51486631605.0
2022-08-30,152295937618.0,67548911675.0,51570546415.0
2022-08-31,152611401534.0,67548911675.0,51678549587.0
2022-09-01,152415746960.0,67549551675.0,51590370547.0
2022-09-02,152349034405.0,67549551675.0,51348197790.0
2022-09-03,152159812145.0,67549551675.0,51153820875.0
2022-09-04,152185409511.0,67549551675.0,51174630439.0
2022-09-05,152011071613.0,67549551675.0,51203610304.0
2022-09-06,151943086950.0,67544851675.0,51181892745.0
2022-09-07,151955991728.0,67544851675.0,50907240900.0
2022-09-08,152053956252.0,67544851675.0,51042989039.0
2022-09-09,152207431395.0,67545351175.0,50997992027.0
2022-09-10,152312491811.0,67545351175.0,51050879465.0
2022-09-11,152410395445.0,67651351175.0,51019974301.0
2022-09-12,152409364573.0,67723351175.0,50936944872.0
2022-09-13,152386885613.0,67817481045.0,50809493417.0
2022-09-14,152386513488.0,67882481045.0,50681108642.0
2022-09-15,152039891435.0,67880481045.0,50084380811.0
2022-09-16,151801175715.0,67920586030.0,49669098319.0
2022-09-17,151674918156.0,67920695920.0,49526524592.0
2022-09-18,151720567144.0,67920695918.0,49515350023.0
2022-09-19,151683917082.0,67920695918.0,49499176315.0
2022-09-20,151816393277.0,67950695918.0,49340934604.0
2022-09-21,152058295641.0,67959715798.0,49506165304.0
2022-09-22,151894828584.0,67966741908.0,49308982073.0
2022-09-23,151891281872.0,67951850744.0,49231187798.0
2022-09-24,151677305146.0,67949850742.0,49073761635.0
2022-09-25,151651297440.0,67949850742.0,49050254408.0
2022-09-26,151368014958.0,67949850742.0,48807362387.0
2022-09-27,150581018708.0,67951354338.0,48625214021.0
2022-09-28,150489559988.0,67951354336.0,48518903644.0
2022-09-29,149990504524.0,67951354336.0,48205971524.0
2022-09-30,149499369943.0,67951354326.0,47899407163.0
2022-10-01,148247347138.0,67944572025.0,46619611047.0
